OG Model Q12 Q21 Model_conf Parameter_pval Tree_size
OG0005731 ER-white NA NA 0.837837837837838 NA 9
OG0005735 ER-white NA NA 0.873684210526316 NA 32
OG0005737 ER-white NA NA 0.805970149253731 NA 22
OG0005739 ER-white NA NA 0.639344262295082 NA 23
OG0005750 ER-white NA NA 0.714285714285714 NA 13
OG0005751 ER 0.000385699030974065 NA 0.662162162162162 0.492696903046123 14
OG0005752 ER 0.000142219979805745 NA 0.896551724137931 0.747374173362362 13
OG0005754 ARD 0.0509340416172126 0.0509340416172126 1 0.28219995521184 2
OG0005759 ER-white NA NA 0.736111111111111 NA 24
OG0005762 ER-white NA NA 0.63 NA 9
OG0005765 ER-white NA NA 0.833333333333333 NA 18
OG0005767 ER 0.000182145733092567 NA 0.775 0.481299609811729 12
OG0005771 ER-white NA NA 0.791208791208791 NA 5
OG0005773 ER 0.000562176920460148 NA 0.813953488372093 0.942516900021697 6
OG0005775 ER 0.0011439504370278 NA 0.602409638554217 0.720166502691975 7
OG0005777 ER 0.00716487942761543 NA 0.73972602739726 0.630001554503877 4
OG0005778 ER 0.000108904376572039 NA 0.904761904761905 0.740299096507539 22
OG0005780 ER 0.000364607533472175 NA 0.884057971014493 0.654423454949361 17
OG0005781 ER 0.00253194464502987 NA 0.970588235294118 0.611795895478766 4
OG0005784 ER 0.000642809300055809 NA 0.566265060240964 0.52092409517358 10
OG0005786 ER-white NA NA 0.482758620689655 NA 4
OG0005789 ARD 0.0998648388841306 0.0998648388841306 1 0.960605213604762 2
OG0005794 ARD 0.0550435990922865 0.0550435990922865 1 0.303869809671011 2
OG0005812 ER-white NA NA 0.891304347826087 NA 21
OG0005816 ER-white NA NA 0.83695652173913 NA 35
OG0005821 ER 0.000109133907716284 NA 0.906976744186046 0.464361890093923 18
OG0005830 ER-white NA NA 0.782608695652174 NA 33
OG0005831 ER 0.000121467775175523 NA 0.822222222222222 0.923334353902302 22
OG0005833 ER-white NA NA 0.390243902439024 NA 4
OG0005835 ER-white NA NA 0.723076923076923 NA 25
OG0005838 ER-white NA NA 0.726027397260274 NA 26
OG0005843 ER 0.000121593300794242 NA 0.833333333333333 0.892778337250123 25
OG0005847 ER-white NA NA 0.753246753246753 NA 26
OG0005848 ER 0.000118962024602028 NA 0.761904761904762 0.434506216244749 16
OG0005854 ER-white NA NA 0.849315068493151 NA 24
OG0005864 ER-white NA NA 0.772151898734177 NA 34
OG0005874 ER-white NA NA 0.830985915492958 NA 31
OG0005877 ER 0.000108155937786352 NA 0.844444444444444 0.923334353902302 29
OG0005880 ER-white NA NA 0.821917808219178 NA 30
OG0005887 ER-white NA NA 0.766233766233766 NA 24
OG0005890 ER 0.000100969145067389 NA 0.8125 0.322662359568306 29
OG0005896 ER 0.000171035778172315 NA 0.765957446808511 0.477319233453203 12
OG0005900 ER-white NA NA 0.743243243243243 NA 22
OG0005908 ER 0.000156837293056019 NA 0.909090909090909 0.826738388530298 12
OG0005910 ER-white NA NA 0.873417721518987 NA 14
OG0005911 ER 9.96886730103428e-05 NA 0.75 0.780154311310252 29
OG0005913 ER-white NA NA 0.842857142857143 NA 24
OG0005941 ER 0.000872541844558322 NA 0.65 0.804253256263663 3
OG0005948 ER 0.00642939274290704 NA 0.77319587628866 0.732443592688003 12
OG0005956 ER 0.000177780355716571 NA 0.875 0.640128331032456 12
OG0005961 ER 0.000119280043539972 NA 0.825 0.601162646780191 23
OG0005962 ER 0.00010801607069011 NA 0.743589743589744 0.817869772976622 20
OG0005967 ER-white NA NA 0.5125 NA 8
OG0005969 ER-white NA NA 0.858695652173913 NA 25
OG0005974 ER 0.000134675213404034 NA 0.836734693877551 0.82767229448192 25
OG0005976 ER-white NA NA 0.813186813186813 NA 17
OG0005978 ER 0.000133672182405447 NA 0.725 0.967733967758516 24
OG0005979 ER-white NA NA 0.80327868852459 NA 17
OG0005981 ER 0.00280166283352017 NA 0.902777777777778 0.705459445744736 4
OG0005983 ER-white NA NA 0.684931506849315 NA 24
OG0005985 ER-white NA NA 0.684931506849315 NA 33
OG0005987 ER 0.000573209621105592 NA 0.897959183673469 0.856115480612446 4
OG0005988 ER 0.00031692067561274 NA 0.823529411764706 0.611795895478766 17
OG0005990 ER 0.000340463609349171 NA 0.906666666666667 0.793527800660633 13
OG0005999 ER 0.0101773400623915 NA 0.478260869565217 0.281671642103013 3
OG0006003 ER 0.00700659452300007 NA 0.722222222222222 0.685089110689966 3
OG0006007 ARD 0.0842394822104285 0.0842394822104285 1 0.280959953647259 2
OG0006015 ARD 0.0509340415583384 0.0509340415583384 1 0.0526315789473691 2
OG0006030 ARD 8.9340656751945e-18 0.0029597127144774 0.347368421052632 0.468090188924814 32
OG0006031 ER 0.000202367252975021 NA 0.836734693877551 0.380242906105243 12
OG0006045 ER 0.000231435168161977 NA 0.768115942028985 0.838566412396056 28
OG0006047 ER-white NA NA 0.80952380952381 NA 28
OG0006049 ER-white NA NA 0.76056338028169 NA 33
OG0006061 ER-white NA NA 0.75 NA 28
OG0006063 ER 0.00125545413568442 NA 1 0.871326960738299 4
OG0006066 ER 0.000170592177739544 NA 0.909090909090909 0.952105814468946 17
OG0006068 ER 0.000114291797317983 NA 0.825 0.283414869495251 18
OG0006074 ER-white NA NA 0.746987951807229 NA 26
OG0006077 ER 0.000100171092920161 NA 0.8 0.285323413787884 30
OG0006078 ER 9.09697799562213e-05 NA 0.85 0.950820061220483 30
OG0006079 ER-white NA NA 0.868421052631579 NA 34
OG0006080 ER 0.00014793232422148 NA 0.780487804878049 0.404391551162783 21
OG0006083 ER 0.000115413941779788 NA 0.810810810810811 0.383486006016609 27
OG0006089 ER-white NA NA 0.802469135802469 NA 31
OG0006097 ER-white NA NA 0.742424242424242 NA 29
OG0006100 ER-white NA NA 0.87012987012987 NA 38
OG0006101 ER-white NA NA 0.768292682926829 NA 29
OG0006102 ER-white NA NA 0.821052631578947 NA 18
OG0006110 ER 0.000252008931441494 NA 0.880597014925373 0.741770591802058 17
OG0006117 ER-white NA NA 0.93 NA 33
OG0006126 ER-white NA NA 0.576923076923077 NA 10
OG0006131 ER-white NA NA 0.741935483870968 NA 6
OG0006132 ER 0.000123570270348724 NA 0.842105263157895 0.792933262276879 28
OG0006135 ER-white NA NA 0.938144329896907 NA 27
OG0006137 ER 0.0010258573927726 NA 0.85 0.283414869495251 4
OG0006143 ER 9.95326587311124e-05 NA 0.837209302325581 0.86726022811041 22
OG0006146 ER-white NA NA 0.555555555555556 NA 10
OG0006149 ER-white NA NA 0.779411764705882 NA 17
OG0006152 ER-white NA NA 0.630769230769231 NA 26
OG0006154 ER 0.000269389173818156 NA 0.85 0.684286763355493 9
OG0006158 ER 0.000152100187013118 NA 0.906976744186046 0.282482519290842 15
OG0006161 ER-white NA NA 0.790697674418605 NA 12
OG0006162 ER 0.000240766302824988 NA 0.838709677419355 0.554342808395144 14
OG0006163 ER 0.000209929475715493 NA 0.739130434782609 0.281671642103013 8
OG0006164 ER 0.000114259900494482 NA 0.853658536585366 0.891580255058915 27
OG0006167 ER 0.000299976466528983 NA 0.866666666666667 0.916346140509113 14
OG0006168 ER-white NA NA 0.827586206896552 NA 17
OG0006176 ER 0.00098470147881745 NA 0.731707317073171 0.959935714285607 7
OG0006180 ER-white NA NA 1 NA 5
OG0006183 ER 0.000865393493928297 NA 0.821428571428571 0.694410147003758 9
OG0006185 ER 0.152972311221863 NA 0.574712643678161 0.696903591947871 4
OG0006187 ER-white NA NA 0.716417910447761 NA 20
OG0006189 ER 0.00018402876397232 NA 0.710526315789474 0.621597010122151 9
OG0006201 ER-white NA NA 0.636363636363636 NA 7
OG0006218 ER-white NA NA 0.698924731182796 NA 5
OG0006220 ER-white NA NA 0.780821917808219 NA 26
OG0006221 ER-white NA NA 0.727272727272727 NA 10
OG0006230 ER-white NA NA 0.776119402985075 NA 15
OG0006232 ER-white NA NA 0.666666666666667 NA 16
OG0006238 ER-white NA NA 0.719298245614035 NA 14
OG0006242 ER-white NA NA 0.86 NA 27
OG0006250 ER 0.00135360814964997 NA 0.813333333333333 0.813677364342077 7
OG0006262 ER-white NA NA 0.848101265822785 NA 24
OG0006264 ER-white NA NA 0.808823529411765 NA 30
OG0006270 ER-white NA NA 0.791666666666667 NA 23
OG0006271 ER 0.000100331989498487 NA 0.875 0.947190769092438 30
OG0006272 ER 0.000130729150931858 NA 0.733333333333333 0.945950807547239 25
OG0006275 ER-white NA NA 0.84 NA 26
OG0006282 ER 0.000122644296732479 NA 0.7 0.481299609811729 23
OG0006285 ER-white NA NA 0.9 NA 28
OG0006288 ER 0.000120459832841897 NA 0.742857142857143 0.656725729963715 21
OG0006291 ER-white NA NA 0.833333333333333 NA 28
OG0006298 ER-white NA NA 0.8 NA 30
OG0006301 ER-white NA NA 0.677966101694915 NA 22
OG0006305 ER-white NA NA 0.660714285714286 NA 5
OG0006306 ER-white NA NA 0.609375 NA 13
OG0006309 ER-white NA NA 0.712121212121212 NA 19
OG0006310 ER-white NA NA 0.433962264150943 NA 15
OG0006315 ER-white NA NA 0.73134328358209 NA 25
OG0006317 ER-white NA NA 0.557692307692308 NA 11
OG0006318 ER 0.000144492258517255 NA 0.852941176470588 0.948272361730929 14
OG0006321 ER 0.000169046677661983 NA 0.925 0.342017942045358 12
OG0006324 ER 9.28635538007256e-05 NA 0.65625 0.447810145862839 25
OG0006325 ER 0.000156091966700345 NA 0.659090909090909 0.603500955175765 12
OG0006328 ER-white NA NA 0.759259259259259 NA 4
OG0006330 ER 0.000104120014002294 NA 0.825 0.520138509709938 29
OG0006331 ER-white NA NA 0.579545454545455 NA 11
OG0006336 ER 0.000193000518031098 NA 0.75 0.709456228472266 13
OG0006337 ER 0.000112960295804559 NA 0.684210526315789 0.416354050864008 20
OG0006341 ER 0.000164195539956866 NA 0.769230769230769 0.959724234197405 17
OG0006343 ER-white NA NA 0.618421052631579 NA 3
OG0006347 ER-white NA NA 0.679012345679012 NA 3
OG0006348 ER 0.000206846940285583 NA 0.878048780487805 0.672778638913683 12
OG0006349 ER 0.000171164691150176 NA 0.75 0.684286763355493 13
OG0006350 ER 0.000274876338633915 NA 0.710526315789474 0.284118105670121 9
OG0006352 ER 0.000401186288533532 NA 0.780487804878049 0.941328788645503 8
OG0006355 ER-white NA NA 0.56 NA 12
OG0006358 ER-white NA NA 0.711111111111111 NA 4
OG0006360 ER 0.00201119573301419 NA 0.916666666666667 0.87326256046419 4
OG0006364 ER-white NA NA 0.818181818181818 NA 4
OG0006365 ER-white NA NA 1 NA 3
OG0006366 ER 0.089449588073156 NA 0.387755102040816 0.574123526320922 6
OG0006378 ER-white NA NA 0.686274509803922 NA 6
OG0006380 ARD 0.825073454425135 0.825073454425135 1 0.301862420086033 2
OG0006384 ER-white NA NA 0.57 NA 6
OG0006387 ER-white NA NA 0.557692307692308 NA 21
OG0006392 ER 0.000207464206294473 NA 0.91304347826087 0.482554781816932 19
OG0006393 ER-white NA NA 0.728395061728395 NA 30
OG0006397 ER-white NA NA 0.833333333333333 NA 21
OG0006403 ER 0.000639996089750316 NA 0.716981132075472 0.508060619788083 6
OG0006408 ER 0.000280303592067135 NA 0.51219512195122 0.672778638913683 6
OG0006413 ER-white NA NA 0.808219178082192 NA 29
OG0006417 ER-white NA NA 0.924528301886792 NA 8
OG0006423 ER-white NA NA 0.786666666666667 NA 31
OG0006425 ER-white NA NA 0.8375 NA 15
OG0006433 ER 0.000141495956060697 NA 0.714285714285714 0.960605213604762 27
OG0006436 ER 0.000240629596576826 NA 0.53125 0.286754308659872 9
OG0006451 ER-white NA NA 0.833333333333333 NA 27
OG0006460 ER-white NA NA 0.73972602739726 NA 25
OG0006461 ER-white NA NA 0.746666666666667 NA 26
OG0006462 ER 0.000151802483996852 NA 0.804347826086957 0.281671642103013 25
OG0006463 ER-white NA NA 0.723404255319149 NA 23
OG0006465 ER-white NA NA 0.811594202898551 NA 27
OG0006482 ER 0.0997430584820181 NA 0.559139784946237 0.879455963597399 4
OG0006483 ER-white NA NA 0.768115942028985 NA 17
OG0006484 ER 0.000133456467202388 NA 0.8 0.959226547621813 20
OG0006488 ER-white NA NA 0.773333333333333 NA 31
OG0006490 ER-white NA NA 0.763888888888889 NA 26
OG0006498 ER-white NA NA 0.602040816326531 NA 8
OG0006500 ER-white NA NA 0.808823529411765 NA 15
OG0006502 ER-white NA NA 0.366666666666667 NA 4
OG0006503 ER-white NA NA 0.62 NA 11
OG0006505 ER-white NA NA 0.75 NA 6
OG0006507 ER 0.000927224901454083 NA 0.795918367346939 0.945441859451527 6
OG0006508 ER 0.00017409538580676 NA 0.780487804878049 0.861017632289994 13
OG0006510 ER 0.00590876346512387 NA 0.653061224489796 0.743874217262833 8
OG0006511 ER-white NA NA 0.715789473684211 NA 5
OG0006516 ER 0.000164090761825305 NA 0.92156862745098 0.94624903410543 14
OG0006523 ER 0.000321070871788843 NA 0.833333333333333 0.355405372803867 7
OG0006530 ARD 0.474464217340137 0.474464217340137 1 0.695001870203291 2
OG0006531 ER-white NA NA 1 NA 3
OG0006547 ER-white NA NA 1 NA 3
OG0006552 ER-white NA NA 0.819444444444444 NA 28
OG0006554 ER 0.000135487723657396 NA 0.727272727272727 0.733339647206676 16
OG0006558 ER-white NA NA 0.517857142857143 NA 8
OG0006559 ER 0.00028088412263088 NA 0.738461538461539 0.781864612439991 24
OG0006562 ER-white NA NA 0.7625 NA 25
OG0006563 ER-white NA NA 0.732394366197183 NA 22
OG0006567 ER-white NA NA 0.846153846153846 NA 22
OG0006568 ER 0.000318318996776 NA 0.833333333333333 0.444422142095723 32
OG0006569 ER-white NA NA 0.704225352112676 NA 12
OG0006570 ER-white NA NA 0.838709677419355 NA 29
OG0006575 ER-white NA NA 0.768421052631579 NA 13
OG0006579 ARD 0.0490425799421451 0.0490425799421451 1 0.426373929854004 2
OG0006580 ER-white NA NA 0.906666666666667 NA 23
OG0006583 ER-white NA NA 0.75 NA 24
OG0006584 ER 0.00064305618552946 NA 0.8 0.896392145548125 12
OG0006588 ER-white NA NA 0.625 NA 14
OG0006594 ER-white NA NA 0.833333333333333 NA 26
OG0006598 ER-white NA NA 0.75 NA 27
OG0006602 ER-white NA NA 0.948717948717949 NA 25
OG0006612 ER-white NA NA 0.674698795180723 NA 16
OG0006619 ER 0.000256529956928293 NA 0.888888888888889 0.522765622960862 8
OG0006621 ER-white NA NA 0.704918032786885 NA 15
OG0006626 ER 0.000318240618096176 NA 0.887096774193548 0.912403768217233 11
OG0006630 ER-white NA NA 0.770833333333333 NA 7
OG0006637 ER-white NA NA 0.833333333333333 NA 18
OG0006642 ER-white NA NA 0.777777777777778 NA 24
OG0006644 ER-white NA NA 0.641791044776119 NA 22
OG0006654 ER-white NA NA 0.92 NA 11
OG0006656 ER-white NA NA 0.652777777777778 NA 3
OG0006658 ER 0.00113264619651395 NA 0.323529411764706 0.757921356006528 4
OG0006659 ER-white NA NA 0.590909090909091 NA 12
OG0006660 ER-white NA NA 0.859375 NA 11
OG0006661 ER 0.000307374852924621 NA 0.810810810810811 0.420818177754149 10
OG0006663 ER 0.000111584575471339 NA 0.86046511627907 0.282482519290842 19
OG0006664 ER 0.000167558305166297 NA 0.844444444444444 0.899666711151878 16
OG0006666 ER 0.000544646670884917 NA 0.833333333333333 0.682346297250682 10
OG0006668 ER-white NA NA 1 NA 3
OG0006670 ER 0.000187820127738682 NA 0.942857142857143 0.936838338630443 10
OG0006689 ER 0.000258082724508474 NA 0.829268292682927 0.861017632289994 17
OG0006702 ER-white NA NA 0.769230769230769 NA 14
OG0006703 ER-white NA NA 0.816666666666667 NA 26
OG0006708 ER 0.000154115137122368 NA 0.975 0.408159982452656 20
OG0006713 ER 0.000118836107898739 NA 0.86046511627907 0.574247851556148 25
OG0006716 ER-white NA NA 0.777777777777778 NA 24
OG0006718 ER-white NA NA 0.695652173913043 NA 28
OG0006719 ER 0.0001279326757896 NA 0.818181818181818 0.641287797289094 23
OG0006727 ER-white NA NA 0.814285714285714 NA 27
OG0006729 ARD 0.00254833541843591 5.80134776227574e-164 NA 0.641287797289094 2
OG0006733 ER-white NA NA 0.82051282051282 NA 22
OG0006736 ER 0.000439922404351318 NA 0.772727272727273 0.952105814468946 7
OG0006740 ER-white NA NA 0.880952380952381 NA 19
OG0006743 ER-white NA NA 0.811594202898551 NA 24
OG0006748 ER 0.000176529592505341 NA 0.82051282051282 0.343992255745557 18
OG0006752 ER-white NA NA 1 NA 3
OG0006755 ER 0.00025297448773165 NA 0.8 0.82814100165834 24
OG0006756 ER 0.000112011733097826 NA 0.756756756756757 0.460155432305613 20
OG0006757 ER-white NA NA 0.833333333333333 NA 7
OG0006758 ER-white NA NA 0.71 NA 16
OG0006759 ER-white NA NA 0.658536585365854 NA 3
OG0006765 ER 0.000200702548148922 NA 0.907407407407407 0.715763288950271 13
OG0006767 ER 0.000583386484328008 NA 0.644736842105263 0.844671483246308 10
OG0006772 ER-white NA NA 0.48314606741573 NA 4
OG0006778 ER-white NA NA 0.614583333333333 NA 6
OG0006781 ER 0.000175632511266355 NA 1 0.718339285145971 10
OG0006782 ER-white NA NA 1 NA 3
OG0006786 ARD 0.00718567331555445 2.29860140376037e-35 NA 0.718339285145971 2
OG0006787 ER 0.000361000984219981 NA 0.833333333333333 0.951495825058075 9
OG0006788 ER 0.00169877866341833 NA 0.909090909090909 0.28219995521184 4
OG0006790 ER 0.000231673977034525 NA 0.743589743589744 0.283757484361949 7
OG0006791 ER-white NA NA 1 NA 3
OG0006795 ER 0.000218458397283925 NA 0.894736842105263 0.950067359692018 11
OG0006797 ER-white NA NA 0.767123287671233 NA 8
OG0006820 ER 0.00194034809778856 NA 0.837209302325581 0.282482519290842 4
OG0006821 ER 0.011238047426788 NA 0.595744680851064 0.814941436699058 7
OG0006824 ER 0.000162918100083597 NA 0.897435897435897 0.611107601916542 13
OG0006830 ER 0.000122616358774466 NA 0.833333333333333 0.622130153866694 28
OG0006841 ER-white NA NA 0.719101123595506 NA 15
OG0006851 ER-white NA NA 0.815384615384615 NA 17
OG0006858 ER-white NA NA 0.756410256410256 NA 20
OG0006860 ER 0.000682280162205761 NA 0.445945945945946 0.966044060534365 6
OG0006863 ER-white NA NA 0.714285714285714 NA 22
OG0006873 ER-white NA NA 0.661016949152542 NA 14
OG0006878 ER 0.000169570677608749 NA 0.941176470588235 0.572543883927646 12
OG0006881 ER 0.000361901615905217 NA 0.684931506849315 0.60713706891803 13
OG0006882 ER-white NA NA 0.709090909090909 NA 4
OG0006884 ER 0.000130150912264018 NA 0.743589743589744 0.487591444801226 23
OG0006886 ER 0.000164959484276584 NA 0.756756756756757 0.587957840019984 16
OG0006887 ER 0.000177322472173272 NA 0.837209302325581 0.895847668154825 14
OG0006888 ER 0.000164146972649725 NA 0.833333333333333 0.907249825558696 19
OG0006891 ER-white NA NA 0.617283950617284 NA 16
OG0006893 ER-white NA NA 0.632183908045977 NA 10
OG0006894 ER 0.000220741737831337 NA 0.904761904761905 0.400819751515228 10
OG0006901 ER-white NA NA 0.786885245901639 NA 13
OG0006906 ER-white NA NA 0.711340206185567 NA 18
OG0006908 ER 0.000584256138816586 NA 0.840909090909091 0.967406247638252 7
OG0006909 ER-white NA NA 0.769230769230769 NA 18
OG0006910 ER 0.000261547219942441 NA 0.65625 0.797826588303371 12
OG0006911 ER-white NA NA 0.701492537313433 NA 18
OG0006913 ER-white NA NA 0.575757575757576 NA 16
OG0006921 ER 0.00048976269986201 NA 0.85 0.47335026532797 17
OG0006924 ER 0.000966331011281964 NA 0.745454545454545 0.367100368280205 7
OG0006928 ER-white NA NA 0.547619047619048 NA 13
OG0006930 ER 0.00147747984027865 NA 0.938775510204082 0.353521419842953 3
OG0006935 ER-white NA NA 0.730769230769231 NA 3
OG0006942 ER 0.000562149248068316 NA 0.878048780487805 0.706163289695128 12
OG0006943 ER 0.0142326687789665 NA 0.478260869565217 0.275856967544109 4
OG0006974 ER-white NA NA 0.733333333333333 NA 12
OG0006978 ER-white NA NA 0.682539682539683 NA 18
OG0006979 ER-white NA NA 0.443298969072165 NA 6
OG0006989 ER 0.000287804252516317 NA 0.5 0.287866907372375 7
OG0006990 ER-white NA NA 1 NA 3
OG0006994 ER-white NA NA 0.864583333333333 NA 17
OG0006996 ER-white NA NA 0.8875 NA 19
OG0006997 ER 0.296544893908218 NA 0.285714285714286 0.275920894314114 4
OG0007004 ER 0.000123619626278695 NA 0.659090909090909 0.641287797289094 20
OG0007012 ER-white NA NA 0.764705882352941 NA 18
OG0007013 ER 0.000145440449225468 NA 0.767441860465116 0.86726022811041 19
OG0007020 ER-white NA NA 0.771428571428571 NA 17
OG0007021 ER 0.000114206402450501 NA 0.842105263157895 0.927263739633472 19
OG0007022 ER 0.000109068839440708 NA 0.804347826086957 0.799408991293994 27
OG0007026 ARD 0.0842394822104285 0.0842394822104285 1 0.279949372938897 2
OG0007027 ER-white NA NA 0.807692307692308 NA 14
OG0007030 ER-white NA NA 0.860215053763441 NA 15
OG0007039 ER-white NA NA 0.87012987012987 NA 26
OG0007040 ER-white NA NA 0.784615384615385 NA 12
OG0007044 ER-white NA NA 0.695652173913043 NA 10
OG0007052 ER 0.000124271836417613 NA 0.871794871794872 0.611107601916542 18
OG0007053 ER 0.000182348728551716 NA 0.888888888888889 0.872844777855372 12
OG0007054 ER-white NA NA 0.82051282051282 NA 18
OG0007055 ER-white NA NA 0.703125 NA 14
OG0007057 ER-white NA NA 0.54 NA 10
OG0007060 ER-white NA NA 0.54639175257732 NA 6
OG0007061 ER 0.000172165577764179 NA 0.685714285714286 0.430594359725247 14
OG0007063 ER-white NA NA 0.775862068965517 NA 6
OG0007067 ER 0.00130230545583798 NA 0.688888888888889 0.777341967406026 6
OG0007069 ER 0.116299750129689 NA 0.569767441860465 0.721773374643867 4
OG0007072 ER 0.000186180089042184 NA 0.777777777777778 0.899666711151878 10
OG0007073 ER-white NA NA 0.545454545454545 NA 4
